1148,0,1.4
1149,0,2.5
1150,0,3.3
1151,0,3.3
1152,0,3.8
1153,0,4.1
1154,0,4.6
1155,0,4.4
1156,0,4.6
1157,0,4.7
1158,0,4.8
1159,0,4.8
1160,0.05,4.7
1161,4.02,4.9
1162,25.34,5.4
1163,28.93,5.1
1164,33.45,4.9
1165,45.39,5
1166,39.7,4.9
1167,27.56,4.9
1168,16.22,5.2
1169,11.69,5.1
1170,4.74,5.3
1171,0.64,5.1
1172,0.02,5.1
1173,0,5.2
1174,0,5.4
1175,0,5.4
1176,0,5.4
1177,0,5.5
1178,0,5.5
1179,0,5.3
1180,0,5.2
1181,0,5.3
1182,0,5.2
1183,0,5.3
1184,0.05,5.4
1185,0.77,5.2
1186,6.94,5.3
1187,15.49,5.2
1188,28.76,5.1
1189,45.89,4.9
1190,51.54,4.9
1191,69.87,4.9
1192,36.36,4.7
1193,19.02,4.5
1194,6.11,4.4
1195,0.82,4.3
1196,0.01,3.9
1197,0,3.9
1198,0,3.7
1199,0,3.8
1200,0,4.1
1201,0,3.9
1202,0,3.8
1203,0,3.8
1204,0,3.7
1205,0,3.6
1206,0,3.3
1207,0,3.5
1208,0,3.9
1209,1.2,4
1210,9.86,4.2
1211,16.58,4.1
1212,25.4,3.8
1213,48.18,4
1214,44.96,3.5
1215,44.05,3
1216,41.83,2.3
1217,31.43,1.5
1218,11.2,1
1219,1.34,1
1220,0,0.8
1221,0,0.9
1222,0,1.2
1223,0,1.3
1224,0,1.3
1225,0,1.6
1226,0,1.8
1227,0,2.1
1228,0,2.2
1229,0,2.2
1230,0,2.1
1231,0,1.7
1232,0.15,1.8
1233,2.44,1.8
1234,13.81,2.1
1235,43.82,2.5
1236,49.49,2.8
1237,56.47,3
1238,81.51,3
1239,51.27,3.4
1240,52.48,3.2
1241,21.59,2.9
1242,6.26,2.4
1243,0.26,2.1
1244,0,1.8
1245,0,1.5
1246,0,1.4
1247,0,1.3
1248,0,1.3
1249,0,1.3
1250,0,1.2
1251,0,1.4
1252,0,1.2
1253,0,1.4
1254,0,0.7
1255,0,1.2
1256,0.18,1
1257,5.42,1.7
1258,42.39,1.6
1259,70.52,3.1
1260,89.82,3.3
1261,146.02,4.1
1262,303.31,4.6
1263,306.71,5.1
1264,280.41,4.7
1265,200.85,3.5
1266,30.14,2.5
1267,2.92,2.2
1268,0.12,1.7
1269,0,2.1
1270,0,2.1
1271,0,1.8
1272,0,0.7
1273,0,1.7
1274,0,2
1275,0,2.4
1276,0,2
1277,0,1.8
1278,0,1.6
1279,0,1.6
1280,0,1.7
1281,0.21,1.7
1282,6.32,2
1283,18.69,2.2
1284,24.01,1.6
1285,51.88,1.8
1286,47.91,2
1287,35.56,2.3
1288,34.41,2.3
1289,30.03,1.7
1290,23.44,1.9
1291,4.58,1.7
1292,0.29,1.7
1293,0,1.7
1294,0,2.2
1295,0,2.5
1296,0,2.7
1297,0,1.4
1298,0,1.4
1299,0,2.1
1300,0,1.7
1301,0,0.5
1302,0,0.8
1303,0,1.2
1304,0.08,2.2
1305,3.02,2.1
1306,35.22,2.4
1307,25.16,2.3
1308,73.76,2.8
1309,88.64,3.2
1310,47.36,3.7
1311,51.36,3.5
1312,59.61,2.8
1313,38.14,3
1314,13.25,3.5
1315,0.4,3.7
1316,0,3.7
1317,0,3.9
1318,0,3.8
1319,0,3.9
1320,0,4.1
1321,0,4.2
1322,0,4.2
1323,0,4
1324,0,4.1
1325,0,3.9
1326,0,4.3
1327,0,4.2
1328,0,4
1329,5.72,3.8
1330,24.05,4.1
1331,39.32,4.3
1332,46.87,4.4
